field1,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs,MonthlyPerPerson,isOld,Probability,My Prediction,error
70142,0.798310084,34,0,5.446504993,700,4,0,1,0,1,0,350.0,0,0.053479999999999986,0,TN
70143,0.017006443,64,0,0.17067833699999999,19650,6,0,2,0,1,0,9825.0,0,0.00267,0,TN
70145,0.155484452,53,1,2218.0,0,9,0,0,0,4,0,0.0,0,0.0631,0,TN
70146,0.0,53,0,0.751179245,2543,7,0,1,0,0,0,2543.0,0,0.01095,0,TN
70149,0.006613274000000001,46,0,0.616021646,12195,17,0,7,0,0,0,12195.0,0,0.06175,0,TN
70152,0.559589582,45,0,0.486679662,4616,5,0,1,0,0,1,4616.0,0,0.04578,0,FN
70153,0.014388669,73,0,0.328335832,2667,12,0,1,0,0,0,2667.0,0,0.006490000000000001,0,TN
70154,0.080877843,61,0,90.0,0,4,0,0,0,0,0,0.0,0,0.004529999999999999,0,TN
70161,0.018091817,58,0,0.00239976,10000,10,0,0,0,0,0,10000.0,0,0.00884,0,TN
70174,0.34374721,61,0,0.17672275199999998,9330,12,0,0,0,0,0,9330.0,0,0.01883,0,TN
70183,0.021399018,65,0,0.164616769,13333,9,0,1,0,1,0,6666.5,0,0.0032600000000000003,0,TN
70190,0.035268553,45,0,0.18657505300000002,3783,7,0,1,0,0,0,3783.0,0,0.00526,0,TN
70193,0.10586313800000001,63,0,0.146549622,4100,9,0,0,0,0,1,4100.0,0,0.01302,0,FN
70195,0.151188388,58,0,0.21873065,6459,5,0,1,0,2,0,2153.0,0,0.01414,0,TN
70205,0.00966754,29,2,0.042591482,5000,8,0,0,0,0,0,5000.0,0,0.11645,0,TN
70206,0.9820550240000001,46,4,925.0,0,9,0,0,1,4,0,0.0,0,0.36497,0,TN
70209,0.092706991,51,0,0.01487881,4166,4,0,0,0,0,0,4166.0,0,0.00526,0,TN
70211,0.223388306,25,0,735.0,0,1,0,0,0,0,0,0.0,0,0.01423,0,TN
70216,0.055727775,79,0,0.33883779299999994,4783,11,0,1,0,0,0,4783.0,0,0.0043100000000000005,0,TN
70222,0.051660028,72,0,2208.0,0,9,0,1,0,0,0,0.0,0,0.004079999999999999,0,TN
70226,0.951409718,58,2,0.98950175,6000,12,0,2,1,0,0,6000.0,0,0.38795,0,TN
70228,0.8653054370000001,41,0,0.50338295,6650,7,0,2,0,3,0,1662.5,0,0.08057,0,TN
70229,0.04872816,66,0,0.8432470259999999,2857,9,0,2,0,0,1,2857.0,0,0.01001,0,FN
70231,0.8313241440000001,70,0,0.219503588,8500,5,0,1,0,0,0,8500.0,0,0.02094,0,TN
70233,0.252135653,56,0,0.5896544229999999,4600,3,0,1,0,1,0,2300.0,0,0.00992,0,TN
70241,0.548088128,48,0,0.559258488,4800,9,0,1,0,0,0,4800.0,0,0.05524,0,TN
70244,0.026498107000000003,47,0,0.001284687,7783,2,0,0,0,0,0,7783.0,0,0.00544,0,TN
70246,0.086434795,50,0,0.293440105,9115,7,0,2,0,0,0,9115.0,0,0.00557,0,TN
70250,0.291916804,46,0,526.0,0,12,0,0,0,5,0,0.0,0,0.01549,0,TN
70256,0.061759527,53,0,1990.0,0,10,0,1,0,0,0,0.0,0,0.007259999999999998,0,TN
70257,0.9999998999999999,80,0,0.0031989759999999996,6251,1,0,0,0,0,0,6251.0,0,0.06394,0,TN
70258,0.0,51,0,5549.0,0,10,0,2,0,0,0,0.0,0,0.01792,0,TN
70262,0.017937774,66,0,29.0,0,5,0,0,0,0,0,0.0,0,0.00495,0,TN
70277,0.579190045,63,0,2.102033781,2900,6,0,3,0,0,0,2900.0,0,0.0277,0,TN
70292,0.0063150509999999995,34,0,0.02999663,2966,5,0,0,0,1,0,1483.0,0,0.01306,0,TN
70296,0.048677732,32,1,0.710090597,3200,11,0,2,0,1,0,1600.0,0,0.03908,0,TN
70301,0.687181472,60,0,0.281084386,9811,6,0,2,0,2,0,3270.333333333333,0,0.03628,0,TN
70303,0.028922088,51,0,0.0074985,3333,4,0,0,0,2,0,1111.0,0,0.006999999999999999,0,TN
70304,0.188844858,61,3,0.624159707,4908,11,0,3,0,0,0,4908.0,0,0.11589,0,TN
70316,0.118155775,66,0,1914.0,0,8,0,2,0,0,0,0.0,0,0.008459999999999999,0,TN
70319,0.688249943,43,0,2918.0,0,11,0,1,0,0,0,0.0,0,0.08645,0,TN
70332,0.08293901599999999,84,0,0.09492847900000001,3844,11,0,0,0,0,0,3844.0,1,0.00364,0,TN
70352,0.208062838,34,0,0.592202318,2846,8,0,1,0,1,0,1423.0,0,0.0218,0,TN
70358,0.0,61,0,0.09400603699999999,2318,2,0,0,0,0,0,2318.0,0,0.00479,0,TN
70360,0.076836927,62,0,1267.0,0,6,0,1,0,0,0,0.0,0,0.00603,0,TN
70366,0.9999998999999999,53,0,0.4132219070000001,6700,6,1,1,0,1,0,3350.0,0,0.3003,0,TN
70367,0.337212309,52,0,0.45513180000000003,3565,6,0,1,0,2,0,1188.3333333333333,0,0.03173,0,TN
70381,0.031449902,59,0,1579.0,0,6,0,1,0,0,0,0.0,0,0.00625,0,TN
70382,0.5683451110000001,39,1,0.521806585,5800,9,0,2,0,0,0,5800.0,0,0.08446000000000001,0,TN
70389,0.6884855009999999,33,0,0.850374065,400,5,0,0,0,0,0,400.0,0,0.07386000000000001,0,TN
70401,0.6656355660000001,50,0,0.662638469,6950,12,0,2,0,1,1,3475.0,0,0.07362,0,FN
70402,0.0011289960000000002,47,0,0.321780858,3750,6,0,1,0,1,0,1875.0,0,0.0087,0,TN
70405,0.050529965,72,0,0.016793893,1309,4,0,0,0,0,0,1309.0,0,0.00386,0,TN
70406,0.081607632,67,0,0.073622565,8366,9,0,0,0,0,0,8366.0,0,0.00521,0,TN
70415,0.207903507,60,0,0.47762497299999995,4580,5,0,1,0,0,0,4580.0,0,0.00906,0,TN
70418,0.062563925,48,0,2384.0,0,19,0,1,0,4,0,0.0,0,0.00953,0,TN
70420,0.7764471059999999,52,0,11.0,0,1,0,0,1,0,0,0.0,0,0.24543,0,TN
70421,0.343946505,30,0,413.0,0,6,0,0,0,0,0,0.0,0,0.02497,0,TN
70423,0.007884167,63,0,0.005597761,2500,5,0,0,0,0,0,2500.0,0,0.006229999999999999,0,TN
70426,0.744255744,22,0,363.0,0,4,0,0,0,0,0,0.0,0,0.08591,0,TN
70432,0.0,29,0,0.0,3000,1,0,0,0,0,0,3000.0,0,0.016319999999999998,0,TN
70442,0.090224679,27,0,0.01517341,2767,2,0,0,0,0,0,2767.0,0,0.019430000000000003,0,TN
70461,0.288427893,64,0,0.40821223799999995,7500,6,0,1,0,1,0,3750.0,0,0.00884,0,TN
70462,0.45245621399999997,61,0,0.362200625,5761,8,0,0,0,0,0,5761.0,0,0.03102,0,TN
70469,0.0,36,0,0.093591215,6100,3,0,0,0,4,0,1220.0,0,0.01053,0,TN
70477,0.019405947,52,0,0.272532929,14500,16,0,1,0,2,0,4833.333333333333,0,0.0057,0,TN
70479,0.301698302,21,0,0.009677419,929,2,0,0,0,0,0,929.0,0,0.03146,0,TN
70481,0.07906669,64,0,0.606273569,5833,6,0,3,0,0,0,5833.0,0,0.01627,0,TN
70484,0.61736451,29,1,0.081872721,8500,9,0,0,0,0,0,8500.0,0,0.09232,0,TN
70485,0.12332585900000001,63,0,0.52131726,3400,8,0,1,0,0,0,3400.0,0,0.011,0,TN
70488,0.018207196999999998,44,0,0.008713041,7000,12,0,0,0,1,0,3500.0,0,0.01035,0,TN
70494,0.8532196559999999,46,1,0.922239502,4500,27,0,1,0,0,0,4500.0,0,0.15919,0,TN
70498,0.004928395,42,1,0.248319328,4759,8,0,1,0,0,0,4759.0,0,0.02935,0,TN
70504,0.345057194,45,0,0.7974157820000001,6500,14,0,1,0,0,0,6500.0,0,0.04735,0,TN
70509,0.134326033,63,0,1689.0,0,6,0,1,0,0,0,0.0,0,0.00564,0,TN
70511,0.9583009140000001,37,0,0.45418708700000004,9385,13,0,3,0,2,1,3128.333333333333,0,0.13375,0,FN
70513,0.24995001,66,0,0.17546123100000002,7750,13,0,1,0,0,0,7750.0,0,0.01793,0,TN
70516,0.015999562,51,0,0.06491633,3465,4,0,0,0,0,0,3465.0,0,0.0061,0,TN
70519,0.057544247,42,0,738.5,1,4,0,1,0,2,0,0.3333333333333333,0,0.00686,0,TN
70521,0.01031379,64,0,421.0,0,8,0,0,0,1,0,0.0,0,0.00693,0,TN
70523,0.965654555,46,1,0.37082270799999995,7450,10,1,1,1,2,1,2483.333333333333,0,0.49519,0,FN
70524,0.249055019,42,0,0.09366812199999999,9159,5,0,0,0,3,0,2289.75,0,0.01338,0,TN
70527,0.286335141,55,0,0.309734513,1920,5,0,0,0,0,0,1920.0,0,0.01029,0,TN
70538,0.794522533,30,1,0.174521565,3500,5,0,0,0,0,0,3500.0,0,0.11394,0,TN
70542,0.750712464,50,0,0.446899444,12400,8,0,4,0,1,0,6200.0,0,0.05532,0,TN
70555,0.00020741599999999998,33,0,0.075560056,7900,10,0,0,0,0,0,7900.0,0,0.01308,0,TN
70558,0.28004047,43,0,0.469906019,5000,7,0,1,0,2,0,1666.666666666667,0,0.02279,0,TN
70567,0.012999581000000001,55,0,1321.0,0,6,0,2,0,0,0,0.0,0,0.00759,0,TN
70569,0.9929232440000001,50,1,1748.0,0,14,0,1,2,0,1,0.0,0,0.6193,1,TP
70570,0.58510469,50,0,0.8610277940000001,5000,12,0,2,0,3,0,1250.0,0,0.06321,0,TN
70571,0.073862477,77,0,3716.0,0,3,0,2,0,0,0,0.0,0,0.004079999999999999,0,TN
70578,0.002410972,67,0,1380.0,0,8,0,2,0,0,0,0.0,0,0.00645,0,TN
70586,0.9999998999999999,46,0,0.0,2916,0,0,0,0,0,1,2916.0,0,0.12561,0,FN
70587,0.024049598999999998,75,0,0.09247335699999999,9007,8,0,1,0,0,0,9007.0,0,0.00297,0,TN
70592,0.053767852000000005,67,0,0.08487853199999999,10084,8,0,0,0,0,0,10084.0,0,0.00468,0,TN
70598,0.953555878,47,0,0.549245785,3380,5,0,1,0,0,0,3380.0,0,0.06552000000000001,0,TN
70605,0.037348706,55,0,1663.0,0,7,0,2,0,0,0,0.0,0,0.00722,0,TN
70606,0.0033937340000000002,75,0,1.0,0,4,0,0,0,0,0,0.0,0,0.00241,0,TN
70607,0.291819198,36,0,1.199120352,2500,11,0,2,0,0,0,2500.0,0,0.05204,0,TN
70614,0.9455918959999999,66,1,0.32182813600000004,4200,11,0,0,0,3,0,1050.0,0,0.17832,0,TN
70618,0.9751330140000001,43,2,0.458885279,4000,4,0,1,0,2,0,1333.3333333333333,0,0.25233,0,TN
70621,0.9999998999999999,33,1,60.0,0,0,1,0,2,0,1,0.0,0,0.513,1,TP
70622,0.29482689300000003,52,0,2165.0,0,10,0,1,0,0,0,0.0,0,0.01406,0,TN
70625,0.289104052,55,3,0.34499215899999996,14666,19,0,1,0,1,1,7333.0,0,0.08379,0,FN
70628,0.47773722,63,1,0.637504091,9166,21,0,1,1,1,0,4583.0,0,0.22652,0,TN
70635,0.010576176000000001,44,0,1.086423734,3100,15,0,1,0,0,0,3100.0,0,0.01703,0,TN
70640,0.0,77,0,0.184801382,11000,7,0,1,0,0,0,11000.0,0,0.00678,0,TN
70644,0.49812979999999996,58,0,0.27254549100000003,5000,8,0,0,0,3,0,1250.0,0,0.03323,0,TN
70647,0.063590008,47,0,2027.0,0,20,0,1,0,0,0,0.0,0,0.0135,0,TN
70660,1.755572636,57,1,0.650436954,800,8,4,0,0,1,1,400.0,0,0.65566,1,TP
70663,0.648648649,24,0,0.33644237200000005,1500,5,0,0,0,0,0,1500.0,0,0.07819,0,TN
70669,0.154935516,45,0,0.384689225,12500,15,0,2,0,3,0,3125.0,0,0.02828,0,TN
70672,0.258875814,59,0,0.40175733799999996,5348,13,0,1,0,1,0,2674.0,0,0.0239,0,TN
70673,1.0049975009999998,42,0,0.35707121399999997,1993,4,0,0,0,0,0,1993.0,0,0.09654,0,TN
70675,0.973468435,30,1,0.4051982670000001,3000,14,1,0,0,0,1,3000.0,0,0.3249,0,FN
70686,0.000799936,83,0,4.0,0,2,0,0,0,0,0,0.0,1,0.00255,0,TN
70688,0.9999998999999999,35,1,0.66030881,1100,3,0,1,0,3,0,275.0,0,0.21251,0,TN
70690,0.183395492,41,0,0.284387945,7000,21,0,2,0,0,0,7000.0,0,0.02221,0,TN
70694,0.37704990899999996,55,1,0.40681491,6250,15,0,3,0,0,0,6250.0,0,0.09512,0,TN
70696,0.302065803,51,0,1.4435418359999999,1230,10,0,1,0,0,0,1230.0,0,0.04245,0,TN
70698,0.257810262,58,1,2758.0,0,16,0,1,0,0,0,0.0,0,0.05471,0,TN
70703,0.6895109979999999,85,1,0.20751465,2900,8,1,1,0,1,0,1450.0,1,0.23705,0,TN
70709,0.274192667,28,1,2148.0,0,9,0,2,0,0,0,0.0,0,0.08046,0,TN
70730,0.018148921000000002,63,0,0.037924152,1001,7,0,0,0,0,0,1001.0,0,0.00662,0,TN
70737,0.046359422000000004,26,0,14.0,0,4,0,0,0,0,0,0.0,0,0.0187,0,TN
70742,0.29730036,52,0,0.570462819,3845,14,0,0,0,2,0,1281.6666666666667,0,0.04422,0,TN
70756,0.14555246300000002,59,0,1934.0,0,11,1,1,0,4,0,0.0,0,0.16902,0,TN
70758,0.173111935,68,1,0.28009959100000004,11245,11,0,2,0,1,0,5622.5,0,0.04123,0,TN
70762,0.013438868999999999,56,0,198.0,0,4,0,1,0,1,0,0.0,0,0.00629,0,TN
70766,0.928143713,36,2,0.4561522770000001,2941,9,1,1,1,1,0,1470.5,0,0.53733,1,FP
70767,0.976038961,50,2,0.41264683799999996,4000,7,0,1,0,2,0,1333.3333333333333,0,0.25233,0,TN
70769,0.242344029,40,0,0.21479570399999998,16666,12,0,1,0,3,0,4166.5,0,0.02154,0,TN
70771,0.595654075,53,1,0.322879738,11000,9,0,1,0,0,0,11000.0,0,0.07737999999999999,0,TN
70776,0.03779622,25,0,0.151670951,3500,3,0,0,0,0,0,3500.0,0,0.01807,0,TN
70781,0.087423576,60,0,0.20198982,4321,7,0,0,0,1,0,2160.5,0,0.006229999999999999,0,TN
70782,0.91626908,69,0,4998.0,0,10,0,3,0,2,0,0.0,0,0.01852,0,TN
70785,0.9999998999999999,51,0,478.0,1,2,0,0,0,1,0,0.5,0,0.1114,0,TN
70788,0.999866684,39,0,0.201861748,5800,4,0,0,0,2,0,1933.333333333333,0,0.06539,0,TN
70789,0.398463946,72,1,2.48346056,1178,13,0,1,0,0,0,1178.0,0,0.08147,0,TN
70792,0.125061925,49,0,0.361694391,11000,11,0,2,0,1,0,5500.0,0,0.01536,0,TN
70793,0.000240635,72,0,0.157522555,4100,11,0,1,0,0,0,4100.0,0,0.00774,0,TN
70801,0.802838938,48,2,0.211554486,10800,9,1,0,0,1,1,5400.0,0,0.41756,0,FN
70802,0.480806055,82,0,0.52194035,5833,11,0,1,0,0,0,5833.0,1,0.03209,0,TN
70803,0.14474140900000002,44,0,0.378334017,7310,9,0,1,0,1,0,3655.0,0,0.02385,0,TN
70806,0.862394058,76,0,0.060208842,4500,3,0,0,0,0,0,4500.0,0,0.02683,0,TN
70808,0.08363653900000001,36,0,5209.0,0,7,0,2,0,0,0,0.0,0,0.01288,0,TN
70813,0.268852183,72,0,1824.0,0,10,0,1,0,0,0,0.0,0,0.01239,0,TN
70814,0.356926124,86,0,0.248846225,5416,12,0,0,0,0,0,5416.0,1,0.03437,0,TN
70816,0.055163602,42,0,29.0,0,7,0,0,0,3,0,0.0,0,0.008329999999999999,0,TN
70821,0.018876531000000002,67,0,0.159050294,7833,18,0,1,0,0,0,7833.0,0,0.00993,0,TN
70831,0.004160523,53,0,0.3203125,8575,9,0,2,0,0,0,8575.0,0,0.00915,0,TN
70841,0.99064306,68,2,518.0,0,6,0,0,0,0,1,0.0,0,0.27674,0,FN
70851,0.0034544759999999997,79,0,0.151975684,6250,7,0,1,0,0,0,6250.0,0,0.00542,0,TN
70853,0.034196947000000005,32,0,0.111744413,20000,5,0,1,0,2,0,6666.666666666668,0,0.007390000000000002,0,TN
70854,0.17958386,56,0,1711.0,0,11,0,2,0,0,0,0.0,0,0.00994,0,TN
70862,0.8742168440000001,45,3,0.358039505,10833,14,0,1,1,4,0,2166.6,0,0.36117,0,TN
70863,0.013760531999999999,28,0,0.07799376,4166,15,0,0,0,0,0,4166.0,0,0.0279,0,TN
70866,0.049084534000000006,53,2,0.30467812899999996,2500,10,0,0,0,1,0,1250.0,0,0.10337,0,TN
70867,0.156721421,46,0,0.135181976,7500,17,0,0,0,1,0,3750.0,0,0.03218,0,TN
70876,0.035042113,56,0,0.09597268,8491,18,0,0,0,0,1,8491.0,0,0.007809999999999998,0,FN
70884,0.62367807,44,2,0.214638048,7500,5,0,1,1,2,0,2500.0,0,0.28552,0,TN
70885,0.042490137000000004,55,0,0.30222313300000003,9760,8,0,2,0,2,0,3253.333333333333,0,0.006520000000000001,0,TN
70897,0.649544552,71,1,0.143231727,3050,9,0,0,0,0,0,3050.0,0,0.0912,0,TN
70902,0.014816088,80,0,0.39053648799999996,3000,23,0,2,0,0,0,3000.0,0,0.00968,0,TN
70908,0.674349125,47,5,0.285577154,8333,20,0,1,0,3,0,2083.25,0,0.3238,0,TN
70909,0.11224692900000001,43,0,0.229037037,6749,14,0,0,0,6,0,964.1428571428572,0,0.01821,0,TN
70910,0.040219988,25,0,0.414654455,1200,7,0,0,0,0,0,1200.0,0,0.0187,0,TN
70912,0.9999998999999999,50,0,0.077568972,2500,3,0,0,1,0,0,2500.0,0,0.25751,0,TN
70913,0.0,63,0,0.117837089,13000,5,0,1,0,2,0,4333.333333333333,0,0.0051,0,TN
70929,1.4710578840000001,28,1,0.042591482,5000,5,0,0,3,0,0,5000.0,0,0.56577,1,FP
70932,0.168724047,32,0,0.298081214,2240,9,0,0,0,1,0,1120.0,0,0.02185,0,TN
70933,0.246250197,49,0,1389.0,0,10,0,1,0,0,0,0.0,0,0.014769999999999997,0,TN
70939,0.97219839,73,1,0.431007752,13544,15,0,2,0,1,0,6772.0,0,0.10919,0,TN
70941,0.054578907999999995,79,0,0.106361705,8000,5,0,1,0,0,0,8000.0,0,0.00372,0,TN
70952,0.048560535,30,0,0.377238115,4858,9,0,1,1,0,0,4858.0,0,0.09715,0,TN
70954,0.97555393,43,0,0.656194252,10089,10,0,2,0,2,0,3363.0,0,0.11043,0,TN
70961,0.256385513,45,2,0.08844557800000001,20000,12,0,0,0,2,0,6666.666666666668,0,0.09409,0,TN
70964,0.9519731090000001,51,0,0.717832512,5074,9,0,2,0,0,1,5074.0,0,0.08653,0,FN
70967,0.729713174,69,0,0.319382073,5566,10,0,0,0,0,0,5566.0,0,0.05085,0,TN
70969,0.266365334,42,0,0.213439328,20000,15,0,3,0,4,0,4000.0,0,0.04191,0,TN
70970,0.034623557,78,0,341.0,0,6,0,2,0,1,0,0.0,0,0.0036,0,TN
70976,0.980003999,61,1,0.22895189,2327,3,0,0,1,0,0,2327.0,0,0.3296,0,TN
70981,0.083758044,64,0,778.0,0,15,9,0,0,2,1,0.0,0,0.53198,1,TP
70985,0.94079908,53,4,1461.0,0,9,0,0,0,0,0,0.0,0,0.35778000000000004,0,TN
70992,0.903413822,59,1,0.031408307999999996,986,3,1,0,0,0,1,986.0,0,0.28832,0,FN
70993,0.093642364,44,0,0.018526687,6800,8,0,0,0,1,0,3400.0,0,0.01037,0,TN
70999,0.900203413,41,0,0.79013443,9000,22,0,2,0,0,1,9000.0,0,0.12212,0,FN
71002,0.910508949,46,1,0.893410659,10000,8,0,3,0,3,0,2500.0,0,0.15635,0,TN
71005,0.0,41,0,0.123684696,5416,3,0,0,0,2,0,1805.333333333333,0,0.00973,0,TN
71009,0.036522515,54,0,0.006256058,11348,2,1,0,0,1,0,5674.0,0,0.16902,0,TN
71010,0.20217486399999998,39,0,3582.0,0,9,0,1,0,0,0,0.0,0,0.01384,0,TN
71016,0.24729336600000001,54,0,0.586531008,10319,13,0,3,0,1,0,5159.5,0,0.02414,0,TN
71018,0.355124208,62,0,0.49125552299999997,10863,18,0,2,0,0,0,10863.0,0,0.02296,0,TN
71023,0.8714097670000001,53,1,0.758483563,11315,31,0,4,0,0,0,11315.0,0,0.14528,0,TN
71024,0.099993994,33,0,2064.0,0,5,0,1,0,0,0,0.0,0,0.01188,0,TN
71025,0.015271673000000001,57,0,0.115562119,10833,9,0,2,0,3,0,2708.25,0,0.00642,0,TN
71028,0.8884263109999999,47,0,0.809705043,1050,4,0,0,0,2,0,350.0,0,0.10777,0,TN
71029,0.400666389,30,1,0.197243988,3700,9,0,0,0,0,1,3700.0,0,0.08048,0,FN
71031,0.024171948999999998,76,0,0.12048861699999999,1800,11,0,0,0,0,0,1800.0,0,0.00493,0,TN
71034,0.411458854,62,0,0.32867820600000003,5083,7,0,2,0,1,0,2541.5,0,0.03422,0,TN
71037,0.774216446,57,0,0.5009473289999999,7916,13,0,1,0,0,0,7916.0,0,0.033510000000000005,0,TN
71038,0.011017981000000001,70,0,0.040816327,15924,7,0,0,0,0,0,15924.0,0,0.00234,0,TN
71049,0.294923335,74,0,0.069808307,6259,6,0,0,0,0,0,6259.0,0,0.00777,0,TN
71061,0.726911017,54,0,0.40905416299999997,3710,12,0,1,0,0,0,3710.0,0,0.09323,0,TN
71068,0.037142202,39,0,3076.0,0,15,0,1,0,0,0,0.0,0,0.01124,0,TN
71071,0.72278243,71,0,349.6666667,2,7,0,1,0,1,0,1.0,0,0.03272,0,TN
71075,0.018530671000000002,84,1,0.034663365,10500,9,0,0,0,0,0,10500.0,1,0.04161,0,TN
71076,0.694287566,64,1,0.369356559,2812,8,0,0,0,0,0,2812.0,0,0.11133,0,TN
71079,0.0,26,0,0.132695236,4596,3,0,0,0,1,0,2298.0,0,0.02079,0,TN
71081,0.659040982,26,2,0.12753711,3300,7,0,0,5,0,0,3300.0,0,0.39478,0,TN
71090,0.04284261599999999,75,0,1044.0,0,9,0,1,0,0,0,0.0,0,0.0039,0,TN
71091,0.038665495,69,0,6109.0,0,14,0,2,0,0,0,0.0,0,0.00398,0,TN
71093,0.297489991,73,1,1954.0,0,9,0,1,0,0,0,0.0,0,0.08513,0,TN
71113,0.00130166,63,2,447.0,0,13,0,1,0,0,0,0.0,0,0.11568,0,TN
71121,0.603206104,30,1,0.834031214,2626,16,0,1,0,0,0,2626.0,0,0.12057,0,TN
71122,0.421951717,59,0,0.6770038979999999,5900,17,0,1,0,0,0,5900.0,0,0.03727,0,TN
71127,0.025499202999999998,36,0,0.856931608,2704,13,0,2,0,2,0,901.3333333333336,0,0.017669999999999998,0,TN
71130,0.251659791,44,0,0.846384538,3000,2,0,1,0,0,0,3000.0,0,0.01828,0,TN
71146,0.089862673,61,0,60.0,0,5,0,0,0,0,0,0.0,0,0.00603,0,TN
71148,0.03072272,28,0,0.009456904,3700,4,0,0,0,0,0,3700.0,0,0.01931,0,TN
71163,0.012332922,66,0,0.002339928,4700,1,0,0,0,0,0,4700.0,0,0.00289,0,TN
71165,0.35650144799999994,41,0,3068.0,0,13,0,1,0,0,0,0.0,0,0.02296,0,TN
71166,0.06591161599999999,31,0,0.171068362,9200,10,0,1,0,0,0,9200.0,0,0.01376,0,TN
71167,0.57419446,49,0,121.0,0,6,0,0,0,0,1,0.0,0,0.06696,0,FN
71168,0.0,59,0,0.246844144,8000,4,0,1,0,0,0,8000.0,0,0.00715,0,TN
71170,0.9999998999999999,31,0,0.10847834099999999,2700,1,0,0,0,2,0,900.0,0,0.14567,0,TN
71173,0.7626821770000001,63,0,0.6718144640000001,18583,31,0,3,0,0,0,18583.0,0,0.05314,0,TN
71177,0.062329178,40,0,0.177254739,4800,8,0,0,0,0,0,4800.0,0,0.0053,0,TN
71179,0.47968729200000004,68,0,3971.0,0,10,0,2,0,0,0,0.0,0,0.01541,0,TN
71183,1.069883527,41,3,0.21254019300000002,3109,6,1,0,0,3,0,777.25,0,0.5521,1,FP
71192,0.429305913,25,0,0.580559254,750,3,0,0,0,0,0,750.0,0,0.03647,0,TN
71193,0.11911762,77,0,0.073048827,2600,5,0,0,0,0,0,2600.0,0,0.0068200000000000005,0,TN
71201,0.625523405,54,0,0.719064047,6666,10,0,4,0,0,0,6666.0,0,0.08197,0,TN
71203,0.44244956,38,2,0.036990752,4000,3,0,0,0,0,0,4000.0,0,0.161,0,TN
71209,0.379258624,51,0,3029.0,0,7,0,2,0,0,0,0.0,0,0.01372,0,TN
71217,0.537929479,25,0,0.33711048200000004,3176,9,0,0,0,0,0,3176.0,0,0.0896,0,TN
71221,0.067109313,56,0,155.0,0,9,0,0,0,0,0,0.0,0,0.00693,0,TN
71223,0.9999998999999999,26,0,0.105526243,3600,2,1,0,0,0,1,3600.0,0,0.32764,0,FN
71224,0.366464904,64,0,0.236576445,6834,10,0,1,0,0,0,6834.0,0,0.0231,0,TN
71231,0.065632852,85,0,0.015196961,5000,9,0,0,0,0,0,5000.0,1,0.00443,0,TN
71248,0.047177954,69,0,0.17776334300000002,9236,16,0,1,0,0,0,9236.0,0,0.01102,0,TN
71249,0.13134763900000002,62,1,0.39102564100000003,2027,10,0,1,0,1,0,1013.5,0,0.05567,0,TN
71255,0.11230200800000001,58,1,0.346765098,9752,23,0,2,0,1,0,4876.0,0,0.0542,0,TN
71265,0.0,72,0,0.092664886,4866,5,0,0,0,0,0,4866.0,0,0.0051600000000000005,0,TN
71266,0.600617514,46,0,0.222482858,11083,13,0,1,0,2,0,3694.333333333334,0,0.04819,0,TN
71267,0.30720095,59,0,0.218169698,10500,15,0,1,0,0,0,10500.0,0,0.015790000000000002,0,TN
71272,0.9999998999999999,62,1,0.323470612,2500,2,0,1,0,0,0,2500.0,0,0.18253,0,TN
71274,0.00084246,72,0,0.0,0,3,0,0,0,0,0,0.0,0,0.00384,0,TN
71275,0.315786384,48,2,0.504326091,5200,12,1,1,1,2,1,1733.333333333333,0,0.34847,0,FN
71279,0.079359691,74,0,0.29333838,5283,18,0,2,1,0,1,5283.0,0,0.09715,0,FN
71292,0.485508933,61,1,0.725065167,21866,34,0,9,0,0,0,21866.0,0,0.11671,0,TN
71297,0.19902860600000002,46,6,0.47453808,8875,9,0,2,0,4,0,1775.0,0,0.12452,0,TN
71298,0.62321256,49,1,0.383282229,7500,11,0,2,0,0,0,7500.0,0,0.09828,0,TN
71299,0.122421369,59,0,0.276423521,10747,28,0,2,0,0,0,10747.0,0,0.015330000000000003,0,TN
71303,0.082867545,93,0,0.028379432000000007,16666,3,0,0,0,0,0,16666.0,1,0.00946,0,TN
71306,0.665264313,61,2,1765.0,0,9,0,2,0,0,0,0.0,0,0.23308,0,TN
71307,0.791722138,88,0,0.258303773,3100,4,0,0,0,0,0,3100.0,1,0.04803,0,TN
71311,0.9999998999999999,34,0,0.293141372,5000,6,0,1,0,0,0,5000.0,0,0.04792,0,TN
71314,0.0,40,1,0.26113299,3300,3,0,0,0,0,0,3300.0,0,0.02204,0,TN
71316,0.0063561469999999995,60,0,0.00193382,4653,4,0,0,0,0,0,4653.0,0,0.0034200000000000003,0,TN
71320,0.493149661,50,0,0.290397582,4300,6,0,0,0,0,0,4300.0,0,0.03819,0,TN
71326,0.348800403,53,0,0.571116928,4583,9,0,1,0,2,0,1527.666666666667,0,0.04396,0,TN
71328,0.25258247300000003,27,1,0.03715847,6404,5,0,0,0,1,0,3202.0,0,0.06751,0,TN
71332,0.791699576,51,0,0.35932337799999997,7566,12,0,1,0,2,0,2522.0,0,0.04978,0,TN
